"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","AIREMISSION","GHG","TONNE_CAP","A","1998",6.696,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","1999",5.947,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2000",5.552,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2001",5.828,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2002",5.987,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2003",6.089,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2004",6.391,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2005",6.792,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2006",6.964,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2007",7.727,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2008",7.533,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2009",6.287,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2010",6.643,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2011",6.922,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2012",6.983,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2013",6.656,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2014",6.729,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2015",6.925,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2016",7.035,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2017",7.215,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2018",7.196,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2019",7.378,
"LTU","AIREMISSION","GHG","TONNE_CAP","A","2020",7.414,
"ZAF","AIREMISSION","GHG","TONNE_CAP","A","1990",9.439,
"ZAF","AIREMISSION","GHG","TONNE_CAP","A","1994",9.364,
"ZAF","AIREMISSION","GHG","THND_TONNECO2","A","1990",347349.36,
"ZAF","AIREMISSION","GHG","THND_TONNECO2","A","1994",379837.16,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1971",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1972",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1973",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1974",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1975",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1976",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1977",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1978",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1979",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1980",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1981",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1982",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1983",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1984",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1985",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1986",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1987",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1988",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1989",,"L"
"G20","AIREMISSION","CO2","TONNE_CAP","A","1990",4.59,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1991",4.57,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1992",4.5,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1993",4.49,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1994",4.47,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1995",4.54,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1996",4.6,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1997",4.61,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1998",4.6,
"G20","AIREMISSION","CO2","TONNE_CAP","A","1999",4.56,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2000",4.66,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2001",4.67,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2002",4.68,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2003",4.85,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2004",5.02,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2005",5.15,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2006",5.26,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2007",5.4,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2008",5.37,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2009",5.26,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2010",5.54,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2011",5.67,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2012",5.68,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2013",5.74,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2014",5.7,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2015",5.61,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2016",5.54,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2017",5.58,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2018",5.68,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2019",5.6,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2020",5.3,
"G20","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1971",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1972",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1973",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1974",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1975",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1976",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1977",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1978",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1979",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1980",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1981",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1982",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1983",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1984",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1985",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1986",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1987",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1988",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1989",,"L"
"G20","AIREMISSION","CO2","MLN_TONNE","A","1990",16791.764631,
"G20","AIREMISSION","CO2","MLN_TONNE","A","1991",16938.996208,
"G20","AIREMISSION","CO2","MLN_TONNE","A","1992",16901.972442,
"G20","AIREMISSION","CO2","MLN_TONNE","A","1993",17089.533535,
"G20","AIREMISSION","CO2","MLN_TONNE","A","1994",17219.700949,
"G20","AIREMISSION","CO2","MLN_TONNE","A","1995",17718.001046,
"G20","AIREMISSION","CO2","MLN_TONNE","A","1996",18126.614845,
"G20","AIREMISSION","CO2","MLN_TONNE","A","1997",18407.209415,
"G20","AIREMISSION","CO2","MLN_TONNE","A","1998",18552.246528,
"G20","AIREMISSION","CO2","MLN_TONNE","A","1999",18603.77985,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2000",19183.760934,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2001",19439.046039,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2002",19645.245144,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2003",20547.437042,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2004",21477.594836,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2005",22247.373989,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2006",22910.685568,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2007",23761.605877,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2008",23804.234399,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2009",23519.903134,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2010",25016.414859,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2011",25779.77561,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2012",26057.047847,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2013",26539.936713,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2014",26567.39847,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2015",26367.457725,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2016",26234.642801,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2017",26614.236155,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2018",27286.556115,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2019",27087.304217,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2020",25774.9115,
"G20","AIREMISSION","CO2","MLN_TONNE","A","2021",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1971",1.617727,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1972",2.405734,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1973",2.199131,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1974",2.253837,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1975",1.955802,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1976",1.939556,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1977",1.506541,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1978",2.576223,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1979",2.539986,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1980",2.658145,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1981",2.522902,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1982",2.198075,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1983",2.321053,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1984",2.228183,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1985",2.817595,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1986",2.771552,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1987",2.849332,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1988",3.214568,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1989",3.304776,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1990",3.922267,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1991",4.013414,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1992",3.890286,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1993",4.225733,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1994",4.18085,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1995",3.913613,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1996",4.191566,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1997",4.333508,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1998",3.733818,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","1999",4.742942,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2000",4.63338,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2001",5.032717,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2002",5.503133,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2003",7.065044,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2004",7.716416,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2005",6.146691,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2006",8.253096,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2007",9.650967,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2008",11.817271,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2009",13.871999,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2010",14.288594,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2011",15.166369,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2012",16.437322,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2013",19.280474,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2014",20.882421,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2015",21.519901,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2016",19.331502,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2017",16.714959,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2018",17.2001,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2019",18.91673,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2020",15.141577,
"AGO","AIREMISSION","CO2","MLN_TONNE","A","2021",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1971",0.27,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1972",0.39,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1973",0.34,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1974",0.33,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1975",0.28,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1976",0.27,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1977",0.2,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1978",0.33,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1979",0.32,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1980",0.32,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1981",0.29,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1982",0.25,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1983",0.25,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1984",0.23,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1985",0.28,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1986",0.27,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1987",0.27,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1988",0.29,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1989",0.29,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1990",0.33,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1991",0.33,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1992",0.31,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1993",0.32,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1994",0.31,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1995",0.28,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1996",0.29,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1997",0.29,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1998",0.24,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","1999",0.3,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2000",0.28,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2001",0.3,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2002",0.31,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2003",0.39,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2004",0.41,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2005",0.32,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2006",0.41,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2007",0.46,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2008",0.55,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2009",0.62,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2010",0.61,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2011",0.63,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2012",0.66,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2013",0.74,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2014",0.78,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2015",0.77,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2016",0.67,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2017",0.56,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2018",0.56,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2019",0.59,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2020",0.46,
"AGO","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1971",2.89375,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1972",3.301257,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1973",4.267854,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1974",5.049697,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1975",5.229829,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1976",5.684432,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1977",6.297152,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1978",6.677345,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1979",7.137318,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1980",7.239605,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1981",7.76238,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1982",8.140446,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1983",8.467067,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1984",8.662289,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1985",9.099749,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1986",9.775501,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1987",9.615616,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1988",10.109308,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1989",10.268702,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1990",10.675729,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1991",10.28444,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1992",12.181818,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1993",12.974429,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1994",13.280914,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1995",13.456696,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1996",14.078403,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1997",14.347743,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1998",15.398641,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","1999",15.390126,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2000",15.842063,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2001",16.352614,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2002",17.196578,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2003",17.897056,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2004",17.784936,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2005",20.554333,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2006",22.344176,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2007",22.856207,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2008",24.605442,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2009",24.465351,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2010",25.535491,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2011",25.557581,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2012",26.704685,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2013",28.253066,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2014",29.750948,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2015",30.051564,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2016",29.616471,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2017",29.761405,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2018",30.148305,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2019",32.595476,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2020",32.123249,
"BHR","AIREMISSION","CO2","MLN_TONNE","A","2021",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1960",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1961",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1962",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1963",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1964",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1965",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1966",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1967",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1968",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1969",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1970",,"L"
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1971",13.15,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1972",14.42,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1973",17.78,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1974",20.04,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1975",19.59,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1976",20.02,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1977",20.78,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1978",20.67,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1979",20.81,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1980",20.11,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1981",20.76,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1982",21.09,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1983",21.38,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1984",21.28,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1985",21.72,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1986",22.58,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1987",21.42,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1988",21.74,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1989",21.35,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1990",21.52,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1991",20.17,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1992",23.29,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1993",24.21,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1994",24.15,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1995",23.86,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1996",24.32,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1997",24.11,
"BHR","AIREMISSION","CO2","TONNE_CAP","A","1998",25.08,
